time_sequence,contributor,grant,amount,flag
10474,52aa00379f,Pools.Vision,0.95,0
10475,52aa00379f,Nimbus,0.95,0
10476,8aba5c555c,Meta Gamma Delta - Panvala League,14.25,0
10477,8aba5c555c,Zero Knowledge Podcast,0.95,0
10478,8aba5c555c,ArchiveNode.io - The Public Access Ethereum Archive Node,0.95,0
10479,8aba5c555c,The Defiant,0.95,0
10480,8aba5c555c,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",6.6499999999999995,0
10481,036e4be01b,CrypCade Entertainment Systems,18.147436664253,0
10482,a0691b7c78,BrightID 🔆 Universal Proof of Uniqueness,4.75,0
10483,54b51c485e,Web3Bridge,8.72472916550625,0
10484,900d79499b,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.75,0
10485,900d79499b,EthHub - Ethereum Information Hub,4.75,0
10486,900d79499b,Bankless,4.75,0
10487,900d79499b,DAppNode - Panvala League,4.75,0
10488,74ee6b4163,CryptoAssault,34.898916662025,0
10489,900d79499b,Week in Ethereum News,4.75,0
10490,900d79499b,@antiprosynth antiprosynthesis.eth ⟠ Twitter account activity,4.75,0
10491,900d79499b,White Hat Hacking,4.75,0
10492,390e5f78bb,Create Eth App,4.75,0
10493,390e5f78bb,POAP (Proof of Attendance Protocol),4.75,0
10494,390e5f78bb,thrivelabs,4.75,0
10495,390e5f78bb,Gelato - An automation protocol for Ethereum,1.9,0
10496,390e5f78bb,CREAM: Confidential Reliable Ethereum Anonymous Mixer,4.75,0
10497,390e5f78bb,Monthly Ethereum News & Development Update,1.9,0
10498,390e5f78bb,OrganicBlock - Redefining Urban Farming!,1.9,0
10499,390e5f78bb,DeFi Saver,4.75,0
10500,dd529673ae,Commons Stack Community Fund - Panvala League,128.11576114920422,0
10501,dd529673ae,Commons Simulator: Reverse the Apocalypse with Economies that Fund Public Goods ,64.05788057460211,0
10502,dd529673ae,A Hitchhiker's Guide to Token Engineering,51.24630445968169,0
10503,dd529673ae,Support the 🌟  Community Currency Alliance 🌟  enabling an inclusive currency ecosystem,51.24630445968169,0
10504,dd529673ae,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,51.24630445968169,0
10505,dd529673ae,Gaia Giveth Funding Portal,38.43472834476126,0
10506,dd529673ae,Token Engineering Commons,64.05788057460211,0
10507,dd529673ae,BrightID 🔆 Universal Proof of Uniqueness,38.43472834476126,0
10508,dd529673ae,RadicalxChange Foundation is a 501(c)(3) nonprofit organization for next-generation political economies.,38.43472834476126,0
10509,dd529673ae,Independent Ethvestigator Program,32.028940287301054,0
10510,dd529673ae,DXdao's Panvala League DeFi Community Awards Grant,25.623152229840844,0
10511,dd529673ae,Pandemic Pods & Distance Learning,25.623152229840844,0
10512,dd529673ae,Kolektivo: Regenerative economy in Curaçao,25.623152229840844,0
10513,390e5f78bb,Week in Ethereum News,1.9,0
10514,390e5f78bb,YieldFarming.info,1.9,0
10515,390e5f78bb,LUKSO: The Blockchain For New Digital Lifestyle,4.75,0
10516,390e5f78bb,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,4.75,0
10517,390e5f78bb,TrueBlocks,4.75,0
10518,390e5f78bb,Charged Particles - Interest-bearing Non-fungibles (DeFi NFT),4.75,0
10519,390e5f78bb,Ethereum Swarm,4.75,0
10520,390e5f78bb,clr.fund,1.9,0
10521,dd529673ae,1Hive Gardens ,64.05788057460211,0
10522,dd529673ae,The Commons Stack: Iteration 0,64.05788057460211,0
10523,dd529673ae,cadCAD: Computer Aided Design for Complex Systems,64.05788057460211,0
10524,dd529673ae,Conviction Voting cadCAD Model Feature Improvements,64.05788057460211,0
10525,dd529673ae,Grassroots Economics CIC Technology,51.24630445968169,0
10526,dd529673ae,Giveth 2.0,51.24630445968169,0
10527,dd529673ae,WhalerDAO,38.43472834476126,0
10528,dd529673ae,clr.fund,38.43472834476126,0
10529,dd529673ae,TrueBlocks,32.028940287301054,0
10530,dd529673ae,MetaGame,32.028940287301054,0
10531,dd529673ae,Week in Ethereum News,25.623152229840844,0
10532,dd529673ae,Snapshot,25.623152229840844,0
10533,dd529673ae,Finematics - DeFi Education ,25.623152229840844,0
10534,dd529673ae,DAppNode - Panvala League,25.623152229840844,0
10535,f48a36d020,BrightID 🔆 Universal Proof of Uniqueness,1.9,0
10536,ab7d3063f6,DeFi Dad DeFi Tutorials on YouTube and Twitter,16.52019025345,0
10537,ab7d3063f6,@antiprosynth antiprosynthesis.eth ⟠ Twitter account activity,16.52019025345,0
10538,ab7d3063f6,Rotki - The portfolio tracker and accounting tool that protects your privacy,16.52019025345,0
10539,ab7d3063f6,YieldFarming.info,16.52019025345,0
10540,ab7d3063f6,Create Eth App,16.52019025345,0
10541,5cf8742e4e,✨ DFAME - Your social app with creator stocks,9.5,0
10542,ab7d3063f6,ETH Memes Twitter,16.52019025345,0
10543,ab7d3063f6,TokenBrice: Shining light on Ethereum's DeFi (EN & FR),16.52019025345,0
10544,ab7d3063f6,yearn.finance,16.52019025345,0
10545,ab7d3063f6,White Hat Hacking,16.52019025345,0
10546,ab7d3063f6,CREAM: Confidential Reliable Ethereum Anonymous Mixer,16.52019025345,0
10547,d5736543b4,EthHub - Ethereum Information Hub,9.5,0
10548,d5736543b4,Fuel Labs,9.5,0
10549,d5736543b4,DeFi Dad DeFi Tutorials on YouTube and Twitter,9.5,0
10550,d5736543b4,Bankless,9.5,0
10551,d5736543b4,Week in Ethereum News,9.5,0
10552,d5736543b4,Rotki - The portfolio tracker and accounting tool that protects your privacy,9.5,0
10553,d5736543b4,Nethermind,9.5,0
10554,d5736543b4,DAppNode - Panvala League,9.5,0
10555,a44e11ec86,Turbo-Geth,6.8875,0
10556,a44e11ec86,ArchiveNode.io - The Public Access Ethereum Archive Node,6.8875,0
10557,a44e11ec86,DAppNode - Panvala League,6.8875,0
10558,a44e11ec86,Rotki - The portfolio tracker and accounting tool that protects your privacy,6.8875,0
10559,9f2e7de96e,Ethereum Magicians,14.25,0
10560,9f2e7de96e,POAP (Proof of Attendance Protocol),14.25,0
10561,9f2e7de96e,any.sender - no more stuck transactions!,14.25,0
10562,9f2e7de96e,DeFi Dad DeFi Tutorials on YouTube and Twitter,14.25,0
10563,9f2e7de96e,ArchiveNode.io - The Public Access Ethereum Archive Node,14.25,0
10564,9f2e7de96e,Zero Knowledge Podcast,14.25,0
10565,9f2e7de96e,Ethereum on ARM,14.25,0
10566,9f2e7de96e,The Marma J Foundation,14.25,0
10567,a7e33bd9d8,Shenanigan,9.5,0
10568,ca0d6ee7af,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.75,0
10569,ca0d6ee7af,Nethermind,4.75,0
10570,ca0d6ee7af,cadCAD: Computer Aided Design for Complex Systems,9.5,0
10571,ca0d6ee7af,Create Eth App,4.75,0
10572,ca0d6ee7af,Zero Knowledge Podcast,9.5,0
10573,ca0d6ee7af,The Ethereum 2.0 Annotated Specification,4.75,0
10574,ca0d6ee7af,The MoonMath Manual to zk-SNARKs,0.95,0
10575,ca0d6ee7af,Interstate Network - EVM optimistic rollup,4.75,0
10576,ca0d6ee7af,Sourcify - Source Verification Service + Contract Repository,4.75,0
10577,ca0d6ee7af,CryptoScamDB,95.0,0
10578,ca0d6ee7af,urllib3 - Python HTTP Library,4.75,0
10579,ca0d6ee7af,WalletConnect,47.5,0
10580,ca0d6ee7af,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",4.75,0
10581,ca0d6ee7af,Turbo-Geth,4.75,0
10582,ca0d6ee7af,Connext Network,4.75,0
10583,ca0d6ee7af,ArchiveNode.io - The Public Access Ethereum Archive Node,4.75,0
10584,ca0d6ee7af,Conviction Voting cadCAD Model Feature Improvements,0.95,0
10585,ca0d6ee7af,Bankless,9.5,0
10586,ca0d6ee7af,Trust Graphic Novel,0.95,0
10587,8ef333c072,future modern x panvala league grant,453.3376208264591,0
10588,31da0b4679,DeFi LATAM,0.95,0
10589,ca0d6ee7af,Ethereum on ARM,4.75,0
10590,ca0d6ee7af,Snapshot,4.75,0
10591,ca0d6ee7af,R&D in Rent-Free Public Financial Utilities,19.0,0
10592,ca0d6ee7af,Umbra:  Privacy Preserving Stealth Payments,0.95,0
10593,ca0d6ee7af,Furucombo - Build your own DeFi legos into one transaction without knowing how to code.,4.75,0
10594,ca0d6ee7af,Vyper.fun | CryptoZombies+Ethernaut for Vyper,0.95,0
10595,ca0d6ee7af,Abridged,23.75,0
10596,ca0d6ee7af,Loft Radio,9.5,0
10597,ca0d6ee7af,Meta Gamma Delta - Panvala League,9.5,0
10598,ca0d6ee7af,A Hitchhiker's Guide to Token Engineering,4.75,0
10599,ca0d6ee7af,Blockchain Threat Intelligence - Weekly Newsletter,0.95,0
10600,ca0d6ee7af,Frame,9.5,0
10601,ca0d6ee7af,IntelliJ Solidity,0.95,0
10602,ca0d6ee7af,The Defiant,4.75,0
10603,ca0d6ee7af,White Hat Hacking,9.5,0
10604,ca0d6ee7af,Charged Particles - Interest-bearing Non-fungibles (DeFi NFT),0.95,0
10605,ca0d6ee7af,YAM Protocol Audit,4.75,0
10606,ca0d6ee7af,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,0.95,0
10607,67f238058d,BrightID 🔆 Universal Proof of Uniqueness,0.9912114152070001,0
10608,d92d0614e5,White Hat Hacking,23.75,0
10609,d92d0614e5,Ethereum Push Notification Service (EPNS),9.5,0
10610,d92d0614e5,POAP (Proof of Attendance Protocol),47.5,0
10611,d92d0614e5,DeFi LATAM,47.5,0
10612,d92d0614e5,Feel the yearn,23.75,0
10613,58656b9606,Borderless Basic Income -- Decentralized UBI and Distributions,0.99,0
10614,58656b9606,BrightID 🔆 Universal Proof of Uniqueness,49.5,0
10615,c54e6ae84f,Bankless,9.5,0
10616,c54e6ae84f,DAppNode - Panvala League,9.5,0
10617,c54e6ae84f,Week in Ethereum News,9.5,0
10618,c54e6ae84f,Ethereum Push Notification Service (EPNS),9.5,0
10619,c54e6ae84f,Turbo-Geth,9.5,0
10620,c54e6ae84f,Snapshot,95.0,0
10621,c54e6ae84f,yearn.finance,9.5,0
10622,c54e6ae84f,Fuel Labs,9.5,0
10623,c54e6ae84f,POAP (Proof of Attendance Protocol),9.5,0
10624,c54e6ae84f,Nethermind,9.5,0
10625,c54e6ae84f,DeFi Saver,9.5,0
10626,c54e6ae84f,The Defiant,9.5,0
10627,c54e6ae84f,R&D in Rent-Free Public Financial Utilities,95.0,0
10628,c54e6ae84f,Our Network - Community Driven Analytics,9.5,0
10629,c54e6ae84f,Vyper.fun | CryptoZombies+Ethernaut for Vyper,9.5,0
10630,c54e6ae84f,The Ethereum 2.0 Annotated Specification,9.5,0
10631,c54e6ae84f,Feel the yearn,9.5,0
10632,c54e6ae84f,Frame,9.5,0
10633,c54e6ae84f,The Marma J Foundation,9.5,0
10634,c54e6ae84f,cadCAD: Computer Aided Design for Complex Systems,9.5,0
10635,c54e6ae84f,Commons Stack Community Fund - Panvala League,9.5,0
10636,c54e6ae84f,A Hitchhiker's Guide to Token Engineering,9.5,0
10637,c54e6ae84f,Conviction Voting cadCAD Model Feature Improvements,9.5,0
10638,c54e6ae84f,Giveth 2.0,9.5,0
10639,c54e6ae84f,WhalerDAO,9.5,0
10640,c54e6ae84f,Finematics - DeFi Education ,9.5,0
10641,c54e6ae84f,DXdao's Panvala League DeFi Community Awards Grant,9.5,0
10642,c54e6ae84f,CryptoScamDB,9.5,0
10643,c54e6ae84f,Pandemic Pods & Distance Learning,9.5,0
10644,c54e6ae84f,Gaia Giveth Funding Portal,9.5,0
10645,c54e6ae84f,EthHub - Ethereum Information Hub,9.5,0
10646,c54e6ae84f,Democracy Earth Foundation,9.5,0
10647,63635bc5f0,DAI Para Principiantes,1.0,0
10648,c54e6ae84f,BrightID 🔆 Universal Proof of Uniqueness,9.5,0
10649,c54e6ae84f,Rotki - The portfolio tracker and accounting tool that protects your privacy,9.5,0
10650,c54e6ae84f,DeFi Dad DeFi Tutorials on YouTube and Twitter,9.5,0
10651,c54e6ae84f,WalletConnect,9.5,0
10652,c54e6ae84f,ArchiveNode.io - The Public Access Ethereum Archive Node,9.5,0
10653,c54e6ae84f,Ethereum Magicians,9.5,0
10654,c54e6ae84f,Zero Knowledge Podcast,9.5,0
10655,c54e6ae84f,Ethereum on ARM,9.5,0
10656,c54e6ae84f,YieldFarming.info,9.5,0
10657,c54e6ae84f,any.sender - no more stuck transactions!,9.5,0
10658,c54e6ae84f,Umbra:  Privacy Preserving Stealth Payments,9.5,0
10659,c54e6ae84f,Ethereum Swarm,9.5,0
10660,c54e6ae84f,Liquidity Vision,9.5,0
10661,c54e6ae84f,ETH Memes Twitter,9.5,0
10662,c54e6ae84f,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,9.5,0
10663,c54e6ae84f,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,9.5,0
10664,c54e6ae84f,The MoonMath Manual to zk-SNARKs,9.5,0
10665,c54e6ae84f,White Hat Hacking,1425.0,0
10666,c54e6ae84f,The Commons Stack: Iteration 0,9.5,0
10667,c54e6ae84f,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,9.5,0
10668,c54e6ae84f,RadicalxChange Foundation is a 501(c)(3) nonprofit organization for next-generation political economies.,9.5,0
10669,c54e6ae84f,clr.fund,9.5,0
10670,c54e6ae84f,Independent Ethvestigator Program,9.5,0
10671,c54e6ae84f,1Hive Gardens ,9.5,0
10672,c54e6ae84f,Token Engineering Commons,9.5,0
10673,c54e6ae84f,TrueBlocks,9.5,0
10674,c54e6ae84f,Commons Simulator: Reverse the Apocalypse with Economies that Fund Public Goods ,9.5,0
10675,c54e6ae84f,CrypCade Entertainment Systems,9.5,0
10676,c54e6ae84f,Grassroots Economics CIC Technology,9.5,0
10677,c54e6ae84f,"Trickle - Your Hourly Pay, Cryptographically Secured",9.5,0
10678,c54e6ae84f,Create Eth App,9.5,0
10679,c54e6ae84f,Arboreum,9.5,0
10680,df02f24af3,CrypCade Entertainment Systems,9.91211415207,0
10681,85bbffd109,Web3API,9.5,0
10682,df02f24af3,CrypCade Entertainment Systems,9.251306541932,0
10683,d18e126aac,Liquidity Vision,6.650000000000001,0
10684,6568fce6d5,Pools.Vision,9.91211415207,0
10685,39b5e8af1e,Rotki - The portfolio tracker and accounting tool that protects your privacy,3.30403805069,0
10686,39b5e8af1e,any.sender - no more stuck transactions!,3.30403805069,0
10687,39b5e8af1e,DeFi Dad DeFi Tutorials on YouTube and Twitter,3.30403805069,0
10688,39b5e8af1e,WalletConnect,3.30403805069,0
10689,39b5e8af1e,White Hat Hacking,3.30403805069,0
10690,39b5e8af1e,DeFi Saver,3.30403805069,0
10691,9c4107c83b,The Defiant,4.75,0
10692,f244018b6f,Finematics - DeFi Education ,66.0807610138,0
10693,f244018b6f,The Defiant,66.0807610138,0
10694,9eda2c7647,Arboreum,16.52019025345,0
10695,cab735ef0b,Arboreum,9.91211415207,0
10696,55aa77a00d,The Ethereum 2.0 Annotated Specification,9.5,0
10697,55aa77a00d,DeFi LATAM,9.5,0
10698,55aa77a00d,Abridged,9.5,0
10699,55aa77a00d,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,9.5,0
10700,55aa77a00d,White Hat Hacking,19.0,0
10701,55aa77a00d,Ethereum on ARM,19.0,0
10702,55aa77a00d,@antiprosynth antiprosynthesis.eth ⟠ Twitter account activity,4.75,0
10703,55aa77a00d,ETH Memes Twitter,4.75,0
10704,55aa77a00d,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,9.5,0
10705,fa1bfbb0c6,Rotki - The portfolio tracker and accounting tool that protects your privacy,0.99,0
10706,fa1bfbb0c6,WalletConnect,0.99,0
10707,fa1bfbb0c6,CryptoScamDB,0.99,0
10708,fa1bfbb0c6,Support the 🌟  Community Currency Alliance 🌟  enabling an inclusive currency ecosystem,0.99,0
10709,82c3c81238,The Defiant,0.95,0
10710,fa1bfbb0c6,The Ethereum 2.0 Annotated Specification,0.99,0
10711,fa1bfbb0c6,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.99,0
10712,fa1bfbb0c6,Grassroots Economics CIC Technology,0.99,0
10713,847cf1b819,Meta Gamma Delta - Panvala League,330.403805069,0
10714,78be0ba23a,Trust Graphic Novel,47.5,0
10715,78be0ba23a,Week in Ethereum News,4.75,0
10716,78be0ba23a,POAP (Proof of Attendance Protocol),4.75,0
10717,78be0ba23a,ETH Memes Twitter,0.95,0
10718,12db049eeb,Gelato - An automation protocol for Ethereum,0.95,0
10719,12db049eeb,Snapshot,0.95,0
10720,12db049eeb,Brownie,0.95,0
10721,12db049eeb,Prysm by Prysmatic Labs,0.95,0
10722,12db049eeb,R&D in Rent-Free Public Financial Utilities,0.95,0
10723,12db049eeb,White Hat Hacking,0.95,0
10724,12db049eeb,Vyper Smart Contract Language,0.95,0
10725,12db049eeb,Ethereum Magicians,0.95,0
10726,12db049eeb,Lighthouse: Ethereum 2.0 Client,0.95,0
10727,12db049eeb,WalletConnect,0.95,0
10728,78be0ba23a,WalletConnect,4.75,0
10729,78be0ba23a,Ethereum Magicians,9.5,0
10730,78be0ba23a,White Hat Hacking,4.75,0
10731,78be0ba23a,Wildcards.world,4.75,0
10732,78be0ba23a,Vyper Smart Contract Language,4.75,0
10733,12db049eeb,yearn.finance,0.95,0
10734,12db049eeb,Parcel,0.95,0
10735,12db049eeb,Vyper.fun | CryptoZombies+Ethernaut for Vyper,0.95,0
10736,12db049eeb,any.sender - no more stuck transactions!,0.95,0
10737,12db049eeb,Turbo-Geth,0.95,0
10738,12db049eeb,cadCAD: Computer Aided Design for Complex Systems,0.95,0
10739,12db049eeb,"ethers.js - Complete, Simple and Tiny",0.95,0
10740,12db049eeb,Commons Stack Community Fund - Panvala League,0.95,0
10741,12db049eeb,Rotki - The portfolio tracker and accounting tool that protects your privacy,0.95,0
10742,12db049eeb,Implement support for asyncio using Web3.py,0.95,0
10743,b4c88eea28,clr.fund,1.9,0
10744,b4c88eea28,WhalerDAO,1.9,0
10745,b4c88eea28,Snapshot,1.9,0
10746,b4c88eea28,DAppNode - Panvala League,1.9,0
10747,b4c88eea28,cadCAD: Computer Aided Design for Complex Systems,1.9,0
10748,b4c88eea28,Meta Gamma Delta - Panvala League,9.5,0
10749,b4c88eea28,Giveth 2.0,1.9,0
10750,b4c88eea28,Kickback,1.9,0
10751,b4c88eea28,Charged Particles - Interest-bearing Non-fungibles (DeFi NFT),1.9,0
10752,b4c88eea28,Bankless,1.9,0
10753,0b525f13b0,future modern x panvala league grant,4.484051640222147,0
10754,b4c88eea28,The Commons Stack: Iteration 0,1.9,0
10755,b4c88eea28,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.75,0
10756,b4c88eea28,White Hat Hacking,1.9,0
10757,b4c88eea28,POAP (Proof of Attendance Protocol),4.75,0
10758,b4c88eea28,Ethereum Push Notification Service (EPNS),1.9,0
10759,b4c88eea28,Nifty Ink,1.9,0
10760,b4c88eea28,A Hitchhiker's Guide to Token Engineering,1.9,0
10761,b4c88eea28,Commons Simulator: Reverse the Apocalypse with Economies that Fund Public Goods ,1.9,0
10762,b4c88eea28,Gelato - An automation protocol for Ethereum,1.9,0
10763,34d33d4bb1,TrueBlocks,9.5,0
10764,cc08e8fcf7,"ethers.js - Complete, Simple and Tiny",6.650000000000001,0
10765,9f0fa39c83,DAI Para Principiantes,1.04338043706,0
10766,9f0fa39c83,yearn.finance,1.04338043706,0
10767,9f0fa39c83,Gelato - An automation protocol for Ethereum,1.04338043706,0
10768,9f0fa39c83,Meta Gamma Delta - Panvala League,1.04338043706,0
10769,379048e82d,TrueBlocks,9.5,0
10770,59d20a1607,Umbra:  Privacy Preserving Stealth Payments,3.30403805069,0
10771,59d20a1607,Ethereum Push Notification Service (EPNS),3.30403805069,0
10772,9f0fa39c83,Democracy Earth Foundation,1.04338043706,0
10773,9f0fa39c83,Ethereum Push Notification Service (EPNS),1.04338043706,0
10774,9f0fa39c83,DeFi Safety,1.04338043706,0
10775,9f0fa39c83,Nifty Ink,1.04338043706,0
10776,49a488f1ae,yearn.finance,0.95,0
10777,49a488f1ae,Week in Ethereum News,0.95,0
10778,49a488f1ae,Finematics - DeFi Education ,0.95,0
10779,49a488f1ae,Nethermind,0.95,0
10780,59d20a1607,The Defiant,3.30403805069,0
10781,59d20a1607,Meta Gamma Delta - Panvala League,3.30403805069,0
10782,61ab2ccdde,future modern x panvala league grant,33.95067670453911,0
10783,49a488f1ae,Week in Ethereum News,0.95,0
10784,49a488f1ae,yearn.finance,0.95,0
10785,49a488f1ae,Finematics - DeFi Education ,0.95,0
10786,49a488f1ae,Nethermind,0.95,0
10787,49a488f1ae,1inch.exchange on-chain DeFi aggregation protocol,0.95,0
10788,49a488f1ae,Zapper.fi,0.95,0
10789,49a488f1ae,EIP-1559 Community Fund,0.95,0
10790,04aa6d8733,The Gitcoin Open Source Support Fund,8.260095126725,0
10791,04aa6d8733,urllib3 - Python HTTP Library,8.260095126725,0
10792,04aa6d8733,Turbo-Geth,8.260095126725,0
10793,04aa6d8733,DAppNode - Panvala League,8.260095126725,0
10794,04aa6d8733,White Hat Hacking,8.260095126725,0
10795,04aa6d8733,Ethereum on ARM,8.260095126725,0
10796,04aa6d8733,POAP (Proof of Attendance Protocol),8.260095126725,0
10797,04aa6d8733,YieldFarming.info,8.260095126725,0
10798,04aa6d8733,ZKSync powered Mobile DApp to make faster and lower fee transactions,8.260095126725,0
10799,49a488f1ae,Zapper.fi,0.95,0
10800,49a488f1ae,1inch.exchange on-chain DeFi aggregation protocol,0.95,0
10801,49a488f1ae,EIP-1559 Community Fund,0.95,0
10802,04aa6d8733,Lighthouse: Ethereum 2.0 Client,8.260095126725,0
10803,04aa6d8733,R&D in Rent-Free Public Financial Utilities,8.260095126725,0
10804,04aa6d8733,Prysm by Prysmatic Labs,8.260095126725,0
10805,04aa6d8733,Lodestar -Ethereum 2.0 Client,8.260095126725,0
10806,323efc884a,"ethers.js - Complete, Simple and Tiny",6.60807610138,0
10807,04aa6d8733,Nethermind,8.260095126725,0
10808,04aa6d8733,Fuel Labs,8.260095126725,0
10809,04aa6d8733,Interstate Network - EVM optimistic rollup,8.260095126725,0
10810,04aa6d8733,Dshackle - Fault Tolerant Load Balancer for Ethereum API,8.260095126725,0
10811,04aa6d8733,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,8.260095126725,0
10812,04aa6d8733,DeFi Safety,8.260095126725,0
10813,04aa6d8733,ArchiveNode.io - The Public Access Ethereum Archive Node,8.260095126725,0
10814,04aa6d8733,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,8.260095126725,0
10815,04aa6d8733,The Ethereum 2.0 Annotated Specification,8.260095126725,0
10816,04aa6d8733,beaconcha.in - Open source Eth2 blockchain explorer,8.260095126725,0
10817,04aa6d8733,Nimbus,8.260095126725,0
10818,6646d014b0,Meta Gamma Delta - Panvala League,9.975000000000001,0
10819,04aa6d8733,Turbo-Geth,16.52019025345,0
10820,04aa6d8733,WalletConnect,16.52019025345,0
10821,04aa6d8733,ETH Gas.watch,16.52019025345,0
10822,04aa6d8733,Abridged,16.52019025345,0
10823,3f94f561a5,TrueBlocks,17.389673951000002,0
10824,04aa6d8733,Create Eth App,16.52019025345,0
10825,04aa6d8733,Vyper.fun | CryptoZombies+Ethernaut for Vyper,16.52019025345,0
10826,04aa6d8733,DeFi Safety,16.52019025345,0
10827,04aa6d8733,The Gitcoin Open Source Support Fund,16.52019025345,0
10828,7f56d54c74,COMPOST,9.5,0
10829,481e9dd205,Fuel Labs,0.95,0
10830,a583d2ee43,yearn.finance,0.660807610138,0
10831,42a93d7838,Zero Knowledge Podcast,0.9912114152070001,0
10832,42a93d7838,WhalerDAO,0.660807610138,0
10833,42a93d7838,RadicalxChange Foundation is a 501(c)(3) nonprofit organization for next-generation political economies.,0.660807610138,0
10834,42a93d7838,WalletConnect,0.330403805069,0
10835,6feb927574,Pandemic Pods & Distance Learning,6.405788057460211,0
10836,481e9dd205,DeFi Dad DeFi Tutorials on YouTube and Twitter,0.95,0
10837,481e9dd205,Create Eth App,0.95,0
10838,42a93d7838,The Commons Stack: Iteration 0,0.660807610138,0
10839,42a93d7838,Giveth 2.0,0.660807610138,0
10840,67041aa361,BrightID 🔆 Universal Proof of Uniqueness,4.75,0
10841,a583d2ee43,The Daily Gwei by Anthony Sassano (sassal0x),0.660807610138,0
10842,4d2a72abea,MetaGame,19.0,0
10843,40a253faf3,Rotki - The portfolio tracker and accounting tool that protects your privacy,16.52019025345,0
10844,40a253faf3,Week in Ethereum News,16.52019025345,0
10845,40a253faf3,ArchiveNode.io - The Public Access Ethereum Archive Node,16.52019025345,0
10846,40a253faf3,Ethereum Magicians,16.52019025345,0
10847,40a253faf3,Nethermind,16.52019025345,0
10848,40a253faf3,The Defiant,16.52019025345,0
10849,40a253faf3,Democracy Earth Foundation,16.52019025345,0
10850,40a253faf3,The Ethereum 2.0 Annotated Specification,16.52019025345,0
10851,40a253faf3,Vocdoni - Decentralized anonymous voting,16.52019025345,0
10852,40a253faf3,Sourcify - Source Verification Service + Contract Repository,16.52019025345,0
10853,a8b65f7b01,Pandemic Pods & Distance Learning,4.676225281945953,0
10854,9bc029f023,Pirates 2048,9.5,0
10855,1ed77b75fa,Web 3.0 Arabic,10.433804370599999,0
10856,40a253faf3,BrightID 🔆 Universal Proof of Uniqueness,16.52019025345,0
10857,40a253faf3,EthHub - Ethereum Information Hub,16.52019025345,0
10858,40a253faf3,Turbo-Geth,16.52019025345,0
10859,40a253faf3,Zero Knowledge Podcast,16.52019025345,0
10860,40a253faf3,Ethereum on ARM,16.52019025345,0
10861,40a253faf3,The Commons Stack: Iteration 0,16.52019025345,0
10862,40a253faf3,Ethereum Swarm,16.52019025345,0
10863,40a253faf3,TrueBlocks,16.52019025345,0
10864,40a253faf3,Minerva - Digital Wallet,16.52019025345,0
10865,40a253faf3,Crypt0's News YouTube,13.21615220276,0
10866,b4c88eea28,MetaCartel Builder Awards (Panvala League) 🛡,3.2028940287301055,0
10867,f5697019f2,Web 3.0 Arabic,6.260282622359999,0
10868,4753367a8e,Pirates 2048,3.30403805069,0
10869,4753367a8e,Showcase,3.30403805069,0
10870,b4c88eea28,Meta Gamma Delta - Panvala League,3.2028940287301055,0
10871,16d50a948b,The Defiant,9.5,0
10872,16d50a948b,Zero Knowledge Podcast,19.0,0
10873,16d50a948b,@antiprosynth antiprosynthesis.eth ⟠ Twitter account activity,23.75,0
10874,16d50a948b,Cent Token,9.5,0
10875,4753367a8e,SwapMatic,3.30403805069,0
10876,16d50a948b,DeFi Saver,14.25,0
10877,16d50a948b,Snapshot,47.5,0
10878,fb546a7f86,Bankless,4.75,0
10879,fb546a7f86,The Defiant,4.75,0
10880,fb546a7f86,The Daily Gwei by Anthony Sassano (sassal0x),4.75,0
10881,fb546a7f86,EthHub - Ethereum Information Hub,4.75,0
10882,fb546a7f86,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.75,0
10883,fb546a7f86,Gelato - An automation protocol for Ethereum,4.75,0
10884,fb546a7f86,Our Network - Community Driven Analytics,4.75,0
10885,ed415d3f1b,DAI Para Principiantes,4.75,0
10886,13a569499a,White Hat Hacking,9.5,0
10887,13a569499a,ArchiveNode.io - The Public Access Ethereum Archive Node,4.75,0
10888,13a569499a,The Defiant,9.5,0
10889,13a569499a,DAppNode - Panvala League,4.75,0
10890,13a569499a,Turbo-Geth,4.75,0
10891,13a569499a,Ethereum on ARM,4.75,0
10892,13a569499a,YieldFarming.info,4.75,0
10893,1d12da44cd,Turbo-Geth,4.75,0
10894,1d12da44cd,EthHub - Ethereum Information Hub,4.75,0
10895,5192f7009b,Minerva - Digital Wallet,9.5,0
10896,185955235a,Shenanigan,4.75,0
